distrito_id,seccion_id,circuito_id,nombre,municipio_id,eleccionorigen_id
23,4,00045,00045,,1
23,4,00058,00058,,1
23,3,00038,00038,,1
23,3,00039,00039,,1
21,13,00305,00305,,1
21,10,00030,00030,,1
10,6,0051A,0051A,,1
10,6,0051B,0051B,,1
22,19,00167,00167,,1
22,19,00168,00168,,1
9,5,00044,00044,,1
22,19,0168A,0168A,,1
22,19,00169,00169,,1
9,6,00054,00054,,1
22,20,00170,00170,,1
9,6,0064B,0064B,,1
9,6,00065,00065,,1
9,4,0039A,0039A,,1
9,4,00040,00040,,1
22,20,00171,00171,,1
9,2,0023B,0023B,,1
9,2,0023C,0023C,,1
22,21,00174,00174,,1
22,21,00175,00175,,1
22,21,00176,00176,,1
8,16,00291,00291,,1
8,16,00292,00292,,1
8,13,00240,00240,,1
8,10,00207,00207,,1
8,12,00216,00216,,1
8,12,00217,00217,,1
8,12,00218,00218,,1
8,12,00219,00219,,1
8,9,00181,00181,,1
8,4,00084,00084,,1
8,4,00085,00085,,1
8,3,00065,00065,,1
7,15,00100,00100,,1
7,12,00072,00072,,1
7,12,00073,00073,,1
2,98,00841,00841,,1
2,98,00842,00842,,1
5,2,00016,00016,,1
18,13,00092,00092,,1
16,5,0020A,0020A,,1
16,5,00021,00021,,1
15,5,0021A,0021A,,1
15,5,0021B,0021B,,1
15,5,0021E,0021E,,1
15,1,00005,00005,,1
22,1,0003A,0003A,,1
14,11,00062,00062,,1
14,2,00012,00012,,1
2,65,00541,00541,,1
2,65,00542,00542,,1
2,65,00543,00543,,1
2,65,00544,00544,,1
6,16,00109,00109,,1
6,20,00120,00120,,1
6,21,00121,00121,,1
6,19,0118A,0118A,,1
20,7,00020,00020,,1
19,1,0004A,0004A,,1
19,1,00005,00005,,1
19,1,00006,00006,,1
19,1,00007,00007,,1
19,1,00008,00008,,1
19,1,00009,00009,,1
10,13,0111B,0111B,,1
10,14,0112A,0112A,,1
10,14,0112B,0112B,,1
10,14,00113,00113,,1
10,14,00114,00114,,1
10,14,0115A,0115A,,1
10,14,0115B,0115B,,1
10,14,0116A,0116A,,1
9,4,0036A,0036A,,1
9,4,0036B,0036B,,1
9,4,0036C,0036C,,1
9,4,00037,00037,,1
9,4,0037A,0037A,,1
9,4,0037B,0037B,,1
18,17,00119,00119,,1
18,17,00120,00120,,1
18,1,00024,00024,,1
4,26,00402,00402,,1
7,1,00020,00020,,1
7,2,00027,00027,,1
22,22,00183,00183,,1
21,8,0413B,0413B,,1
21,6,00393,00393,,1
2,93,00803,00803,,1
22,16,00141,00141,,1
22,16,00142,00142,,1
22,1,00012,00012,,1
22,1,00005,00005,,1
22,13,00116,00116,,1
22,17,00149,00149,,1
22,17,00150,00150,,1
22,3,00031,00031,,1
13,17,00129,00129,,1
13,14,0101A,0101A,,1
13,12,0094A,0094A,,1
13,5,0043A,0043A,,1
21,11,0055B,0055B,,1
21,6,0397A,0397A,,1
21,6,00397,00397,,1
21,4,00383,00383,,1
21,3,00139,00139,,1
21,3,00144,00144,,1
22,9,00086,00086,,1
22,10,00087,00087,,1
22,10,00088,00088,,1
22,10,00089,00089,,1
22,10,0089A,0089A,,1
22,11,00096,00096,,1
4,1,0010M,0010M,,1
4,1,00011,00011,,1
4,18,0263B,0263B,,1
22,12,0107A,0107A,,1
22,12,0107B,0107B,,1
5,9,00057,00057,,1
22,12,00108,00108,,1
22,12,00109,00109,,1
8,4,00088,00088,,1
8,4,00089,00089,,1
8,4,00090,00090,,1
8,4,00091,00091,,1
9,1,00017,00017,,1
11,20,00083,00083,,1
11,20,00084,00084,,1
11,20,00085,00085,,1
21,3,00122,00122,,1
23,1,0002A,0002A,,1
23,1,00003,00003,,1
6,25,0134C,0134C,,1
7,1,00008,00008,,1
6,25,0138A,0138A,,1
21,11,00047,00047,,1
21,11,00048,00048,,1
21,11,00054,00054,,1
21,10,00039,00039,,1
21,10,00026,00026,,1
23,1,00007,00007,,1
23,13,00184,00184,,1
23,6,00074,00074,,1
21,7,0224B,0224B,,1
21,3,00151,00151,,1
21,4,0377C,0377C,,1
19,3,03004,03004,,1
19,3,03005,03005,,1
17,13,0062A,0062A,,1
17,14,0063A,0063A,,1
17,6,0028F,0028F,,1
17,6,0028G,0028G,,1
17,6,0029A,0029A,,1
2,84,00726,00726,,1
2,81,00676,00676,,1
12,7,00027,00027,,1
12,7,0028A,0028A,,1
12,7,0028B,0028B,,1
12,7,0028C,0028C,,1
12,7,0028D,0028D,,1
12,7,0029A,0029A,,1
8,13,00239,00239,,1
8,13,00241,00241,,1
3,8,00071,00071,,1
3,8,00072,00072,,1
2,84,0723A,0723A,,1
12,3,0006B,0006B,,1
12,3,00007,00007,,1
11,10,00036,00036,,1
10,10,00083,00083,,1
10,11,0092A,0092A,,1
10,11,0092B,0092B,,1
9,5,0043F,0043F,,1
9,6,0051B,0051B,,1
9,6,00053,00053,,1
3,6,00059,00059,,1
3,6,00060,00060,,1
3,4,00042,00042,,1
23,2,00024,00024,,1
23,12,00149,00149,,1
23,12,00150,00150,,1
23,4,00057,00057,,1
2,74,0622B,0622B,,1
6,25,00137,00137,,1
7,1,00024,00024,,1
7,1,00025,00025,,1
7,5,00043,00043,,1
7,4,00035,00035,,1
7,4,0036A,0036A,,1
7,5,00037,00037,,1
7,3,00034,00034,,1
7,15,00090,00090,,1
19,6,00074,00074,,1
10,7,00064,00064,,1
9,3,0026A,0026A,,1
2,131,00611,00611,,1
2,131,00612,00612,,1
4,5,00062,00062,,1
4,5,00063,00063,,1
4,4,0046B,0046B,,1
21,3,00135,00135,,1
22,13,00111,00111,,1
2,88,0765A,0765A,,1
2,88,00766,00766,,1
2,94,00807,00807,,1
9,1,00006,00006,,1
8,14,00253,00253,,1
8,6,00125,00125,,1
8,4,00081,00081,,1
8,4,00082,00082,,1
8,2,00024,00024,,1
8,2,00047,00047,,1
7,13,00080,00080,,1
7,13,00081,00081,,1
7,14,00082,00082,,1
7,14,00083,00083,,1
7,15,00088,00088,,1
7,15,00089,00089,,1
9,1,00020,00020,,1
22,13,00112,00112,,1
22,13,00114,00114,,1
22,13,00115,00115,,1
22,13,00117,00117,,1
22,13,0117A,0117A,,1
22,13,00118,00118,,1
22,13,00119,00119,,1
19,3,00031,00031,,1
19,3,00032,00032,,1
19,3,00033,00033,,1
19,3,00035,00035,,1
19,3,00036,00036,,1
19,3,00037,00037,,1
19,3,00038,00038,,1
22,13,00120,00120,,1
2,66,00550,00550,,1
18,9,00072,00072,,1
2,83,00697,00697,,1
2,55,00415,00415,,1
2,55,00416,00416,,1
18,10,00079,00079,,1
23,17,00230,00230,,1
22,1,00013,00013,,1
22,1,00014,00014,,1
22,1,00015,00015,,1
22,1,00016,00016,,1
22,1,00017,00017,,1
22,1,00018,00018,,1
22,2,00019,00019,,1
7,13,00074,00074,,1
7,4,0036B,0036B,,1
7,6,00051,00051,,1
7,15,00108,00108,,1
7,6,0050B,0050B,,1
7,14,00084,00084,,1
22,4,00032,00032,,1
22,4,00033,00033,,1
4,1,0014O,0014O,,1
6,16,00107,00107,,1
6,17,00114,00114,,1
22,22,0183A,0183A,,1
22,22,00184,00184,,1
22,22,00185,00185,,1
22,22,00186,00186,,1
22,22,00187,00187,,1
22,22,0187A,0187A,,1
22,22,00188,00188,,1
22,22,00189,00189,,1
22,22,0190A,0190A,,1
6,6,00048,00048,,1
21,4,0379B,0379B,,1
21,3,00126,00126,,1
21,3,00116,00116,,1
4,20,00297,00297,,1
4,4,00042,00042,,1
4,1,0014K,0014K,,1
4,1,0012E,0012E,,1
20,6,0016A,0016A,,1
19,3,03018,03018,,1
19,6,07006,07006,,1
19,2,00021,00021,,1
19,3,03017,03017,,1
19,2,00019,00019,,1
19,2,00020,00020,,1
17,15,0067D,0067D,,1
4,11,0146A,0146A,,1
2,111,00940,00940,,1
4,12,0155A,0155A,,1
4,1,0014B,0014B,,1
4,13,00173,00173,,1
4,13,00174,00174,,1
4,14,00201,00201,,1
4,14,0201A,0201A,,1
4,14,00202,00202,,1
4,20,00278,00278,,1
8,1,00014,00014,,1
8,2,00042,00042,,1
8,2,00027,00027,,1
8,2,00029,00029,,1
8,2,00020,00020,,1
8,2,00030,00030,,1
8,2,00031,00031,,1
8,2,00032,00032,,1
8,2,00033,00033,,1
8,2,00034,00034,,1
8,2,00036,00036,,1
8,3,00063,00063,,1
8,3,00064,00064,,1
4,20,00300,00300,,1
4,21,0326C,0326C,,1
22,4,0033A,0033A,,1
22,4,00034,00034,,1
22,5,00037,00037,,1
5,21,0130A,0130A,,1
5,21,00131,00131,,1
5,12,00075,00075,,1
5,12,00076,00076,,1
5,13,00080,00080,,1
5,17,00105,00105,,1
5,10,00063,00063,,1
5,6,0037A,0037A,,1
18,1,00009,00009,,1
22,14,00121,00121,,1
22,14,00122,00122,,1
22,14,00123,00123,,1
5,16,00097,00097,,1
5,16,00098,00098,,1
5,16,00100,00100,,1
5,10,00064,00064,,1
5,10,00065,00065,,1
5,10,00066,00066,,1
5,14,00086,00086,,1
5,6,00039,00039,,1
2,63,00480,00480,,1
2,95,00816,00816,,1
2,95,00817,00817,,1
2,95,00818,00818,,1
2,95,00819,00819,,1
2,63,00485,00485,,1
2,63,00493,00493,,1
2,55,00412,00412,,1
2,55,00413,00413,,1
2,55,00414,00414,,1
2,131,0613A,0613A,,1
2,131,0613B,0613B,,1
8,3,00060,00060,,1
8,2,00053,00053,,1
8,4,00087,00087,,1
4,26,00379,00379,,1
4,26,00376,00376,,1
4,26,00377,00377,,1
4,26,0396A,0396A,,1
4,26,00394,00394,,1
4,26,00395,00395,,1
8,3,00069,00069,,1
8,3,00068,00068,,1
8,3,00071,00071,,1
8,6,00113,00113,,1
8,6,00114,00114,,1
8,6,00116,00116,,1
8,6,00117,00117,,1
8,6,00118,00118,,1
8,6,00119,00119,,1
8,6,00120,00120,,1
8,6,00121,00121,,1
8,6,00123,00123,,1
8,2,00049,00049,,1
8,2,00050,00050,,1
8,2,00051,00051,,1
8,8,00152,00152,,1
8,8,00155,00155,,1
8,8,00150,00150,,1
8,8,00151,00151,,1
8,7,00129,00129,,1
8,7,00137,00137,,1
22,27,0224A,0224A,,1
22,27,00225,00225,,1
23,1,00002,00002,,1
16,4,00017,00017,,1
16,4,00018,00018,,1
16,5,00019,00019,,1
16,5,0019A,0019A,,1
15,1,00075,00075,,1
15,2,00009,00009,,1
14,2,0012A,0012A,,1
14,2,00013,00013,,1
13,4,00040,00040,,1
13,1,00007,00007,,1
13,1,00008,00008,,1
4,2,00016,00016,,1
4,2,0016A,0016A,,1
4,21,0316C,0316C,,1
4,21,0316D,0316D,,1
4,21,0316E,0316E,,1
4,17,00249,00249,,1
5,18,00111,00111,,1
5,21,00127,00127,,1
2,87,00755,00755,,1
8,17,00296,00296,,1
8,17,00300,00300,,1
8,17,00301,00301,,1
4,16,00245,00245,,1
4,3,0029A,0029A,,1
18,13,00089,00089,,1
4,9,00127,00127,,1
4,9,00131,00131,,1
23,6,00075,00075,,1
5,2,00013,00013,,1
5,2,0013A,0013A,,1
5,2,00014,00014,,1
16,3,0009B,0009B,,1
16,3,00011,00011,,1
13,18,00134,00134,,1
13,18,0134A,0134A,,1
13,18,00135,00135,,1
13,18,00136,00136,,1
13,1,00006,00006,,1
12,1,0001K,0001K,,1
22,14,00124,00124,,1
22,14,00125,00125,,1
22,14,0125A,0125A,,1
22,14,00126,00126,,1
22,14,0126A,0126A,,1
22,14,0126B,0126B,,1
22,15,00127,00127,,1
22,15,00128,00128,,1
22,15,00129,00129,,1
22,16,00137,00137,,1
22,16,00138,00138,,1
22,16,00139,00139,,1
8,10,00187,00187,,1
8,10,00188,00188,,1
8,12,00220,00220,,1
8,12,00222,00222,,1
8,12,00223,00223,,1
8,12,00224,00224,,1
8,12,00227,00227,,1
8,11,00209,00209,,1
8,11,00211,00211,,1
8,11,00213,00213,,1
8,11,0213A,0213A,,1
8,16,00293,00293,,1
8,17,00295,00295,,1
8,17,00303,00303,,1
22,16,0139A,0139A,,1
4,20,00292,00292,,1
5,19,0117A,0117A,,1
5,19,00118,00118,,1
22,16,00143,00143,,1
22,16,00144,00144,,1
2,68,0568A,0568A,,1
8,8,00149,00149,,1
8,8,00153,00153,,1
4,26,00401,00401,,1
5,5,0032A,0032A,,1
5,5,00033,00033,,1
5,5,00034,00034,,1
5,5,00035,00035,,1
5,4,00025,00025,,1
5,4,00026,00026,,1
5,4,00027,00027,,1
5,3,00018,00018,,1
5,3,00019,00019,,1
5,3,00020,00020,,1
5,3,00021,00021,,1
5,8,00050,00050,,1
5,8,00051,00051,,1
5,7,00047,00047,,1
5,7,00048,00048,,1
8,4,00083,00083,,1
8,10,00203,00203,,1
8,10,00204,00204,,1
7,8,00059,00059,,1
9,2,00023,00023,,1
9,5,0043D,0043D,,1
9,5,0043E,0043E,,1
2,106,00890,00890,,1
10,11,0092C,0092C,,1
10,11,00094,00094,,1
10,11,00095,00095,,1
10,11,0096B,0096B,,1
11,1,00005,00005,,1
12,1,0001F,0001F,,1
16,12,00057,00057,,1
16,7,00035,00035,,1
16,8,00036,00036,,1
15,9,00033,00033,,1
15,2,0012A,0012A,,1
14,9,00056,00056,,1
14,7,00038,00038,,1
4,21,00327,00327,,1
4,21,0316F,0316F,,1
4,18,00260,00260,,1
4,16,0230A,0230A,,1
4,16,00231,00231,,1
4,16,00236,00236,,1
4,14,00203,00203,,1
4,14,00204,00204,,1
4,13,00175,00175,,1
4,13,00176,00176,,1
4,13,00167,00167,,1
4,12,00149,00149,,1
4,11,0146C,0146C,,1
4,12,00147,00147,,1
21,10,00031,00031,,1
21,11,00076,00076,,1
5,8,00053,00053,,1
5,17,0105A,0105A,,1
5,17,00106,00106,,1
5,15,00091,00091,,1
5,13,00081,00081,,1
5,13,00082,00082,,1
5,13,00077,00077,,1
5,13,00078,00078,,1
4,2,0018C,0018C,,1
23,3,00031,00031,,1
22,18,00151,00151,,1
13,11,00086,00086,,1
13,6,00052,00052,,1
17,21,0091C,0091C,,1
21,12,00294,00294,,1
12,3,0008A,0008A,,1
12,3,0008B,0008B,,1
2,57,00433,00433,,1
2,57,00434,00434,,1
13,14,00102,00102,,1
11,22,00090,00090,,1
12,14,00044,00044,,1
12,14,0045A,0045A,,1
12,14,00046,00046,,1
11,15,00055,00055,,1
9,2,00024,00024,,1
9,2,0024A,0024A,,1
9,3,00025,00025,,1
19,6,00065,00065,,1
19,6,00067,00067,,1
19,6,00068,00068,,1
19,6,00069,00069,,1
9,4,0034A,0034A,,1
10,12,0102B,0102B,,1
5,15,00095,00095,,1
5,23,00140,00140,,1
5,24,00141,00141,,1
5,23,00138,00138,,1
5,24,00143,00143,,1
5,24,00142,00142,,1
5,20,00123,00123,,1
5,22,00132,00132,,1
5,22,00133,00133,,1
5,22,00134,00134,,1
5,22,00135,00135,,1
22,18,00152,00152,,1
2,95,00820,00820,,1
2,95,00821,00821,,1
22,18,00157,00157,,1
18,9,00073,00073,,1
2,68,00569,00569,,1
2,68,0569A,0569A,,1
2,68,00570,00570,,1
2,68,00571,00571,,1
3,12,00100,00100,,1
3,12,00101,00101,,1
21,12,0285A,0285A,,1
13,18,00133,00133,,1
15,6,00024,00024,,1
15,6,0024A,0024A,,1
15,13,0049B,0049B,,1
15,3,00015,00015,,1
14,11,0064A,0064A,,1
19,3,03402,03402,,1
19,3,03011,03011,,1
3,1,00009,00009,,1
3,2,00010,00010,,1
3,2,00011,00011,,1
3,2,00012,00012,,1
3,2,00013,00013,,1
17,22,0099B,0099B,,1
17,22,0099C,0099C,,1
4,2,00024,00024,,1
4,2,00023,00023,,1
18,17,00121,00121,,1
18,17,00122,00122,,1
18,17,00123,00123,,1
19,1,01005,01005,,1
13,16,0117A,0117A,,1
13,16,00118,00118,,1
19,2,0022A,0022A,,1
19,2,00023,00023,,1
19,3,03405,03405,,1
3,7,00065,00065,,1
19,3,03404,03404,,1
3,7,00066,00066,,1
3,7,00067,00067,,1
2,89,0770A,0770A,,1
2,81,00680,00680,,1
2,81,00681,00681,,1
3,8,00073,00073,,1
19,6,07007,07007,,1
19,8,00099,00099,,1
19,8,00100,00100,,1
3,8,00076,00076,,1
19,8,00096,00096,,1
19,8,00098,00098,,1
3,9,00077,00077,,1
19,7,00075,00075,,1
3,9,00078,00078,,1
19,7,00080,00080,,1
3,9,00079,00079,,1
23,10,00118,00118,,1
23,10,00119,00119,,1
23,10,00120,00120,,1
23,10,00121,00121,,1
23,11,00122,00122,,1
2,81,00677,00677,,1
23,11,00123,00123,,1
4,4,00057,00057,,1
4,5,00058,00058,,1
4,5,00059,00059,,1
4,5,00065,00065,,1
4,4,00047,00047,,1
4,4,00048,00048,,1
14,6,0035A,0035A,,1
14,1,0004B,0004B,,1
13,13,0097A,0097A,,1
13,5,00044,00044,,1
23,11,00126,00126,,1
23,11,0126A,0126A,,1
23,11,00127,00127,,1
23,11,00128,00128,,1
2,112,00945,00945,,1
14,3,00014,00014,,1
2,115,0961A,0961A,,1
2,115,0961B,0961B,,1
2,112,00946,00946,,1
18,10,00080,00080,,1
18,11,00081,00081,,1
12,12,0038B,0038B,,1
12,12,00039,00039,,1
12,12,0040A,0040A,,1
12,1,0001G,0001G,,1
11,18,00069,00069,,1
11,13,00049,00049,,1
11,14,00053,00053,,1
10,6,00052,00052,,1
12,15,0049D,0049D,,1
12,15,00050,00050,,1
12,16,0051A,0051A,,1
11,10,00038,00038,,1
11,6,00019,00019,,1
11,6,0019A,0019A,,1
11,1,00003,00003,,1
3,12,00108,00108,,1
3,12,00109,00109,,1
3,13,00110,00110,,1
3,13,00111,00111,,1
3,13,00112,00112,,1
3,13,00113,00113,,1
2,127,0361A,0361A,,1
2,127,00362,00362,,1
23,13,00194,00194,,1
23,13,00195,00195,,1
23,13,00196,00196,,1
23,13,00197,00197,,1
2,93,00800,00800,,1
2,93,00802,00802,,1
9,5,0044A,0044A,,1
9,6,00056,00056,,1
9,6,0066B,0066B,,1
9,5,00043,00043,,1
2,93,00801,00801,,1
2,93,00804,00804,,1
23,5,00064,00064,,1
23,5,00071,00071,,1
23,8,00092,00092,,1
23,5,00059,00059,,1
23,12,00166,00166,,1
23,12,00169,00169,,1
14,4,00027,00027,,1
14,3,00016,00016,,1
14,3,00017,00017,,1
14,7,00039,00039,,1
8,13,00242,00242,,1
19,7,00079,00079,,1
10,1,00019,00019,,1
9,7,0076A,0076A,,1
9,4,00041,00041,,1
9,4,0041A,0041A,,1
8,17,00304,00304,,1
8,14,00254,00254,,1
8,14,00255,00255,,1
8,10,00193,00193,,1
8,10,00196,00196,,1
8,12,00229,00229,,1
8,13,00243,00243,,1
8,6,00115,00115,,1
8,2,0023A,0023A,,1
8,2,00025,00025,,1
8,2,00026,00026,,1
8,2,00035,00035,,1
18,1,00011,00011,,1
23,11,00135,00135,,1
18,12,00087,00087,,1
18,12,00088,00088,,1
23,12,00140,00140,,1
23,12,00141,00141,,1
18,18,00135,00135,,1
18,17,00124,00124,,1
18,17,00125,00125,,1
18,17,00129,00129,,1
18,17,00130,00130,,1
18,17,00131,00131,,1
18,17,00126,00126,,1
18,17,00127,00127,,1
19,1,00010,00010,,1
19,1,00012,00012,,1
4,1,0012I,0012I,,1
14,11,0064B,0064B,,1
23,13,00190,00190,,1
23,13,00191,00191,,1
23,14,00202,00202,,1
23,14,00203,00203,,1
23,14,00204,00204,,1
23,8,00087,00087,,1
23,12,00154,00154,,1
23,16,00226,00226,,1
8,13,00234,00234,,1
8,15,00277,00277,,1
8,15,00281,00281,,1
8,15,00282,00282,,1
8,15,00280,00280,,1
8,14,00262,00262,,1
8,14,00264,00264,,1
8,17,00306,00306,,1
8,17,00307,00307,,1
8,14,00256,00256,,1
8,14,00261,00261,,1
8,17,00297,00297,,1
4,3,0031B,0031B,,1
4,2,0026B,0026B,,1
2,98,00843,00843,,1
2,98,00844,00844,,1
4,12,0147A,0147A,,1
4,16,00232,00232,,1
4,9,00135,00135,,1
4,9,00136,00136,,1
4,13,00177,00177,,1
19,3,03006,03006,,1
8,6,00122,00122,,1
23,6,00078,00078,,1
23,6,00079,00079,,1
23,7,00081,00081,,1
23,8,00088,00088,,1
23,8,00089,00089,,1
23,8,00090,00090,,1
8,6,00126,00126,,1
8,6,00127,00127,,1
21,7,00243,00243,,1
21,7,00244,00244,,1
21,7,0244A,0244A,,1
21,7,0244B,0244B,,1
21,7,00245,00245,,1
21,7,00246,00246,,1
15,1,0001F,0001F,,1
4,6,00076,00076,,1
4,6,00077,00077,,1
4,1,0006F,0006F,,1
4,1,00007,00007,,1
8,17,00299,00299,,1
9,3,0026B,0026B,,1
9,3,00028,00028,,1
9,3,0028A,0028A,,1
9,3,0028B,0028B,,1
9,1,0017A,0017A,,1
9,4,0037F,0037F,,1
9,4,00038,00038,,1
9,4,0037D,0037D,,1
9,4,0037E,0037E,,1
3,16,00144,00144,,1
3,16,00145,00145,,1
3,16,00146,00146,,1
2,99,00847,00847,,1
2,99,00848,00848,,1
4,17,00251,00251,,1
4,21,0316G,0316G,,1
4,21,0316H,0316H,,1
4,20,00301,00301,,1
5,14,0087A,0087A,,1
4,21,00328,00328,,1
4,21,0328B,0328B,,1
8,11,00210,00210,,1
9,3,00027,00027,,1
12,12,0040B,0040B,,1
12,13,0041A,0041A,,1
12,13,0041B,0041B,,1
12,13,0041C,0041C,,1
23,5,0060B,0060B,,1
23,5,00065,00065,,1
23,5,00066,00066,,1
23,5,00067,00067,,1
23,5,00068,00068,,1
23,5,00069,00069,,1
9,6,0066A,0066A,,1
9,6,0067A,0067A,,1
9,6,00070,00070,,1
9,6,0054A,0054A,,1
9,6,00055,00055,,1
9,6,0056A,0056A,,1
9,6,00058,00058,,1
9,5,00045,00045,,1
9,6,00047,00047,,1
9,6,00048,00048,,1
9,6,00049,00049,,1
9,6,00050,00050,,1
9,6,0050A,0050A,,1
9,6,00066,00066,,1
9,4,00042,00042,,1
9,6,0070A,0070A,,1
9,7,00079,00079,,1
8,3,00066,00066,,1
8,3,00067,00067,,1
2,91,00779,00779,,1
15,1,0064A,0064A,,1
17,6,0029B,0029B,,1
9,8,0082A,0082A,,1
9,8,0082B,0082B,,1
7,6,00052,00052,,1
7,6,00053,00053,,1
2,101,00855,00855,,1
2,101,0855A,0855A,,1
2,101,00856,00856,,1
8,10,00190,00190,,1
8,10,00191,00191,,1
8,15,00276,00276,,1
8,15,00278,00278,,1
8,15,00279,00279,,1
8,15,00285,00285,,1
11,7,00025,00025,,1
11,8,00026,00026,,1
10,1,00021,00021,,1
10,1,00015,00015,,1
10,1,00016,00016,,1
10,1,00017,00017,,1
8,4,00086,00086,,1
8,16,00294,00294,,1
15,3,0015A,0015A,,1
15,4,00016,00016,,1
15,1,00063,00063,,1
15,7,00026,00026,,1
15,6,00025,00025,,1
15,6,0025B,0025B,,1
15,2,0009A,0009A,,1
15,5,00019,00019,,1
16,6,0024A,0024A,,1
16,6,0024B,0024B,,1
16,6,00025,00025,,1
16,8,0036B,0036B,,1
15,14,00055,00055,,1
15,14,00056,00056,,1
15,14,0056A,0056A,,1
21,7,00240,00240,,1
21,7,00241,00241,,1
21,6,0390B,0390B,,1
21,7,0227A,0227A,,1
21,6,00398,00398,,1
21,5,00109,00109,,1
21,5,00110,00110,,1
21,3,00140,00140,,1
21,3,00145,00145,,1
21,3,00123,00123,,1
10,14,0116B,0116B,,1
10,14,0116C,0116C,,1
10,14,00117,00117,,1
23,3,00040,00040,,1
23,4,00042,00042,,1
10,10,00089,00089,,1
10,10,0084B,0084B,,1
10,10,00085,00085,,1
10,10,00086,00086,,1
10,10,00087,00087,,1
11,2,00006,00006,,1
10,10,0088A,0088A,,1
10,10,0088B,0088B,,1
10,16,0126C,0126C,,1
4,3,00032,00032,,1
4,2,0328A,0328A,,1
4,3,00027,00027,,1
23,13,00192,00192,,1
23,13,00193,00193,,1
23,14,00205,00205,,1
23,12,00159,00159,,1
4,5,00066,00066,,1
23,8,00093,00093,,1
23,9,00094,00094,,1
16,6,0028A,0028A,,1
16,6,00029,00029,,1
16,7,00031,00031,,1
16,7,0031B,0031B,,1
16,11,00050,00050,,1
16,11,00055,00055,,1
16,12,00059,00059,,1
9,6,0065B,0065B,,1
12,15,0048B,0048B,,1
12,15,0049A,0049A,,1
12,15,0049C,0049C,,1
12,6,0023C,0023C,,1
13,6,00055,00055,,1
13,9,00072,00072,,1
3,12,00107,00107,,1
8,8,00154,00154,,1
11,9,00032,00032,,1
11,6,00020,00020,,1
11,6,00021,00021,,1
2,81,0681A,0681A,,1
2,81,00682,00682,,1
2,81,00683,00683,,1
11,8,00030,00030,,1
11,14,00054,00054,,1
12,1,0001C,0001C,,1
11,11,00039,00039,,1
11,11,00042,00042,,1
11,12,00045,00045,,1
11,12,00047,00047,,1
11,22,00091,00091,,1
11,22,00092,00092,,1
11,22,00094,00094,,1
11,22,00095,00095,,1
12,1,0001A,0001A,,1
11,18,00071,00071,,1
21,8,0413C,0413C,,1
21,7,0227B,0227B,,1
21,4,00380,00380,,1
21,3,00127,00127,,1
4,5,00070,00070,,1
4,1,0004E,0004E,,1
4,1,0004F,0004F,,1
4,5,00067,00067,,1
4,5,00068,00068,,1
4,5,00069,00069,,1
4,5,00071,00071,,1
4,5,00072,00072,,1
16,13,00072,00072,,1
16,13,00073,00073,,1
16,13,00074,00074,,1
16,13,00075,00075,,1
17,1,0002P,0002P,,1
17,1,0002M,0002M,,1
4,21,00324,00324,,1
4,21,00329,00329,,1
4,21,00330,00330,,1
4,21,0330A,0330A,,1
23,4,00046,00046,,1
23,4,00047,00047,,1
23,4,00048,00048,,1
23,4,00049,00049,,1
23,4,00050,00050,,1
4,20,00302,00302,,1
4,20,00303,00303,,1
4,20,00305,00305,,1
4,20,00280,00280,,1
4,17,00252,00252,,1
4,18,0260A,0260A,,1
4,18,00261,00261,,1
4,15,00227,00227,,1
4,16,00233,00233,,1
12,13,0041D,0041D,,1
12,11,0037A,0037A,,1
12,11,0037B,0037B,,1
4,6,00078,00078,,1
4,6,00079,00079,,1
4,6,00080,00080,,1
4,6,00081,00081,,1
4,6,00082,00082,,1
4,6,00083,00083,,1
4,6,00084,00084,,1
4,6,00086,00086,,1
3,3,00029,00029,,1
3,3,00031,00031,,1
3,4,00036,00036,,1
3,4,00039,00039,,1
3,4,00043,00043,,1
3,5,00044,00044,,1
3,5,0044A,0044A,,1
13,7,00063,00063,,1
15,2,00067,00067,,1
16,8,0036A,0036A,,1
3,5,00045,00045,,1
3,5,00046,00046,,1
3,5,00047,00047,,1
3,5,00048,00048,,1
3,5,00049,00049,,1
3,5,00050,00050,,1
3,6,00051,00051,,1
3,6,00052,00052,,1
3,6,00053,00053,,1
3,6,00054,00054,,1
3,6,00055,00055,,1
3,6,00056,00056,,1
3,6,00057,00057,,1
3,6,00061,00061,,1
3,7,00062,00062,,1
3,7,00063,00063,,1
3,7,00064,00064,,1
23,1,0017A,0017A,,1
18,1,00010,00010,,1
16,4,0012B,0012B,,1
16,4,00013,00013,,1
16,4,00015,00015,,1
16,4,00016,00016,,1
21,3,00111,00111,,1
21,3,00112,00112,,1
17,3,0011B,0011B,,1
17,3,0011C,0011C,,1
17,1,0004B,0004B,,1
17,4,0015F,0015F,,1
17,2,0008A,0008A,,1
17,3,0014A,0014A,,1
21,13,00321,00321,,1
12,10,0035B,0035B,,1
12,7,0029B,0029B,,1
12,15,0049B,0049B,,1
12,16,0051B,0051B,,1
12,14,0045B,0045B,,1
4,6,0088A,0088A,,1
4,6,0088B,0088B,,1
4,12,0156A,0156A,,1
4,12,0156B,0156B,,1
4,12,0156C,0156C,,1
17,8,0042B,0042B,,1
4,13,00170,00170,,1
4,13,00171,00171,,1
3,13,00125,00125,,1
3,14,00126,00126,,1
3,14,00127,00127,,1
3,15,00128,00128,,1
